food_id,state,food_class,food_name,portion_size_g,calories,protein_g,carbs_g,fat_g,is_veg,cooking_method,image_path
322,Punjab,curry,paneer_butter_masala,177,402.64,14.51,18.06,32.49,veg,gravy,images/paneer_butter_masala_322.jpg
323,Odisha,dal,dalma,148,169.48,7.06,27.34,4.14,veg,boiled,images/dalma_323.jpg
324,West Bengal,sweet,rasgulla,191,324.19,7.95,63.95,3.8,veg,syrup,images/rasgulla_324.jpg
325,Maharashtra,snack,samosa,77,212.61,3.79,22.03,11.12,veg,fried,images/samosa_325.jpg
326,Punjab,curry,butter_chicken,260,586.16,37.38,14.84,47.29,nonveg,gravy,images/butter_chicken_326.jpg
328,Maharashtra,snack,samosa,52,140.75,2.6,14.86,7.74,veg,fried,images/samosa_328.jpg
329,Maharashtra,snack,samosa,87,235.87,4.01,26.99,13.01,veg,fried,images/samosa_329.jpg
330,Maharashtra,snack,samosa,136,371.83,7.34,40.6,18.27,veg,fried,images/samosa_330.jpg
332,Punjab,curry,butter_chicken,239,594.76,37.97,14.91,45.38,nonveg,gravy,images/butter_chicken_332.jpg
333,Maharashtra,snack,samosa,143,368.56,7.46,43.2,19.92,veg,fried,images/samosa_333.jpg
334,Odisha,sweet,chhena_poda,122,375.84,9.48,46.48,14.28,veg,baked,images/chhena_poda_334.jpg
335,West Bengal,sweet,rasgulla,79,147.17,3.38,26.45,1.63,veg,syrup,images/rasgulla_335.jpg
336,Tamil Nadu,dosa,masala_dosa,228,407.29,9.16,67.71,12.8,veg,fried,images/masala_dosa_336.jpg
337,Odisha,sweet,chhena_poda,74,232.44,5.91,29.26,9.26,veg,baked,images/chhena_poda_337.jpg
339,Telangana,biryani,chicken_biryani,274,524.21,18.99,71.98,22.48,nonveg,fried,images/chicken_biryani_339.jpg
340,Odisha,sweet,chhena_poda,107,342.13,8.99,39.56,13.51,veg,baked,images/chhena_poda_340.jpg
342,Punjab,curry,butter_chicken,239,544.77,35.99,13.9,40.41,nonveg,gravy,images/butter_chicken_342.jpg
343,West Bengal,sweet,rasgulla,175,334.54,7.36,62.58,3.32,veg,syrup,images/rasgulla_343.jpg
344,Maharashtra,snack,samosa,86,235.88,4.58,27.54,13.0,veg,fried,images/samosa_344.jpg
345,Maharashtra,snack,samosa,122,313.69,6.54,39.49,16.53,veg,fried,images/samosa_345.jpg
346,Odisha,rice,pakhala,218,201.09,4.45,41.19,1.12,veg,fermented,images/pakhala_346.jpg
347,West Bengal,sweet,rasgulla,153,289.35,6.41,52.68,2.85,veg,syrup,images/rasgulla_347.jpg
348,Tamil Nadu,idli,idli,156,183.29,4.44,33.83,1.62,veg,steamed,images/idli_348.jpg
349,West Bengal,sweet,rasgulla,169,287.71,7.08,58.7,3.31,veg,syrup,images/rasgulla_349.jpg
350,Punjab,curry,butter_chicken,276,676.41,39.59,17.55,47.02,nonveg,gravy,images/butter_chicken_350.jpg
353,Punjab,curry,butter_chicken,174,399.5,24.5,10.15,31.82,nonveg,gravy,images/butter_chicken_353.jpg
354,Odisha,sweet,chhena_poda,156,516.3,12.03,66.65,19.49,veg,baked,images/chhena_poda_354.jpg
355,West Bengal,sweet,rasgulla,199,377.06,7.52,66.3,3.93,veg,syrup,images/rasgulla_355.jpg
356,Maharashtra,snack,samosa,127,348.46,6.47,39.64,18.79,veg,fried,images/samosa_356.jpg
357,West Bengal,sweet,rasgulla,140,250.94,5.76,47.15,3.01,veg,syrup,images/rasgulla_357.jpg
359,Maharashtra,snack,samosa,93,241.99,4.28,26.97,13.63,veg,fried,images/samosa_359.jpg
361,Maharashtra,snack,samosa,96,258.71,4.44,26.94,13.65,veg,fried,images/samosa_361.jpg
362,Maharashtra,snack,samosa,100,273.51,5.07,28.0,13.5,veg,fried,images/samosa_362.jpg
363,West Bengal,sweet,rasgulla,77,145.56,2.95,27.62,1.47,veg,syrup,images/rasgulla_363.jpg
364,Odisha,dal,dalma,132,146.16,6.28,22.81,4.01,veg,boiled,images/dalma_364.jpg
365,Odisha,dal,dalma,161,201.78,7.46,27.89,5.12,veg,boiled,images/dalma_365.jpg
366,Punjab,curry,butter_chicken,151,347.64,23.1,8.91,25.23,nonveg,gravy,images/butter_chicken_366.jpg
367,Tamil Nadu,idli,idli,156,176.24,4.61,34.75,1.5,veg,steamed,images/idli_367.jpg
369,Odisha,rice,pakhala,159,146.09,3.03,32.49,0.78,veg,fermented,images/pakhala_369.jpg
370,Telangana,biryani,veg_biryani,210,339.79,9.79,59.24,10.14,veg,fried,images/veg_biryani_370.jpg
371,Punjab,curry,paneer_butter_masala,279,626.64,21.13,27.3,47.06,veg,gravy,images/paneer_butter_masala_371.jpg
372,Punjab,curry,paneer_butter_masala,258,576.84,21.89,24.15,46.08,veg,gravy,images/paneer_butter_masala_372.jpg
373,Odisha,sweet,chhena_poda,110,330.75,8.92,46.73,12.64,veg,baked,images/chhena_poda_373.jpg
376,Punjab,curry,butter_chicken,296,696.05,42.05,18.64,52.68,nonveg,gravy,images/butter_chicken_376.jpg
377,Maharashtra,snack,samosa,89,249.4,4.11,27.89,12.09,veg,fried,images/samosa_377.jpg
378,Odisha,rice,pakhala,156,147.62,3.24,29.21,0.79,veg,fermented,images/pakhala_378.jpg
379,Telangana,biryani,chicken_biryani,203,392.81,14.83,48.67,17.33,nonveg,fried,images/chicken_biryani_379.jpg
380,West Bengal,sweet,rasgulla,53,96.9,2.28,19.39,1.04,veg,syrup,images/rasgulla_380.jpg
382,West Bengal,sweet,rasgulla,188,348.75,7.97,65.75,3.8,veg,syrup,images/rasgulla_382.jpg
387,Punjab,curry,paneer_butter_masala,225,528.38,17.52,21.62,39.59,veg,gravy,images/paneer_butter_masala_387.jpg
389,Odisha,rice,pakhala,271,262.22,5.72,52.58,1.31,veg,fermented,images/pakhala_389.jpg
390,Odisha,rice,pakhala,280,271.93,5.38,52.88,1.37,veg,fermented,images/pakhala_390.jpg
392,Tamil Nadu,idli,idli,177,185.28,5.14,40.75,1.69,veg,steamed,images/idli_392.jpg
393,Telangana,biryani,veg_biryani,364,571.73,16.83,98.13,16.92,veg,fried,images/veg_biryani_393.jpg
394,Punjab,curry,paneer_butter_masala,176,381.67,13.62,16.68,29.63,veg,gravy,images/paneer_butter_masala_394.jpg
395,Maharashtra,snack,samosa,69,175.88,3.45,22.12,10.28,veg,fried,images/samosa_395.jpg
396,Tamil Nadu,dosa,masala_dosa,240,425.1,9.18,69.32,14.32,veg,fried,images/masala_dosa_396.jpg
398,Maharashtra,snack,samosa,115,297.76,5.76,33.01,16.2,veg,fried,images/samosa_398.jpg
399,Odisha,sweet,chhena_poda,85,292.08,6.6,33.03,10.66,veg,baked,images/chhena_poda_399.jpg
400,Odisha,dal,dalma,201,247.34,9.8,35.64,5.88,veg,boiled,images/dalma_400.jpg
401,Maharashtra,snack,samosa,133,335.66,7.0,37.4,19.22,veg,fried,images/samosa_401.jpg
402,Odisha,sweet,chhena_poda,134,409.19,10.45,52.14,16.7,veg,baked,images/chhena_poda_402.jpg
403,Maharashtra,snack,samosa,133,339.87,6.72,41.19,18.2,veg,fried,images/samosa_403.jpg
404,Maharashtra,snack,samosa,81,225.26,4.33,24.49,12.06,veg,fried,images/samosa_404.jpg
405,Maharashtra,snack,samosa,77,194.92,3.97,22.58,10.18,veg,fried,images/samosa_405.jpg
406,Punjab,curry,paneer_butter_masala,203,436.3,16.73,20.96,36.17,veg,gravy,images/paneer_butter_masala_406.jpg
407,Tamil Nadu,idli,idli,119,141.17,3.38,24.1,1.25,veg,steamed,images/idli_407.jpg
409,Odisha,rice,pakhala,150,138.1,2.95,29.46,0.74,veg,fermented,images/pakhala_409.jpg
410,West Bengal,sweet,rasgulla,132,232.05,5.04,46.06,2.48,veg,syrup,images/rasgulla_410.jpg
411,Maharashtra,snack,samosa,67,178.58,3.37,21.24,9.68,veg,fried,images/samosa_411.jpg
412,Punjab,curry,paneer_butter_masala,243,562.94,20.62,23.58,45.78,veg,gravy,images/paneer_butter_masala_412.jpg
414,Odisha,rice,pakhala,291,247.6,5.41,59.41,1.42,veg,fermented,images/pakhala_414.jpg
416,Maharashtra,snack,samosa,138,385.89,7.2,42.65,20.47,veg,fried,images/samosa_416.jpg
417,Punjab,curry,paneer_butter_masala,183,422.31,13.72,18.41,32.06,veg,gravy,images/paneer_butter_masala_417.jpg
418,West Bengal,sweet,rasgulla,106,203.96,4.19,40.04,2.02,veg,syrup,images/rasgulla_418.jpg
419,Odisha,rice,pakhala,159,139.75,2.95,31.28,0.81,veg,fermented,images/pakhala_419.jpg
420,Maharashtra,snack,samosa,87,235.46,4.53,27.38,12.62,veg,fried,images/samosa_420.jpg
422,Tamil Nadu,dosa,masala_dosa,148,252.2,6.25,45.66,9.29,veg,fried,images/masala_dosa_422.jpg
423,Tamil Nadu,idli,idli,143,167.13,4.13,31.56,1.51,veg,steamed,images/idli_423.jpg
424,Tamil Nadu,idli,idli,190,214.47,5.7,38.97,1.77,veg,steamed,images/idli_424.jpg
425,West Bengal,sweet,rasgulla,85,165.1,3.24,27.64,1.69,veg,syrup,images/rasgulla_425.jpg
426,Punjab,curry,paneer_butter_masala,253,558.29,20.61,24.94,46.46,veg,gravy,images/paneer_butter_masala_426.jpg
427,Punjab,curry,butter_chicken,220,567.52,31.82,13.87,37.68,nonveg,gravy,images/butter_chicken_427.jpg
428,Odisha,rice,pakhala,159,132.04,3.4,29.8,0.84,veg,fermented,images/pakhala_428.jpg
429,Odisha,dal,dalma,111,122.75,5.23,20.85,3.19,veg,boiled,images/dalma_429.jpg
431,Odisha,rice,pakhala,261,224.91,5.15,51.63,1.21,veg,fermented,images/pakhala_431.jpg
433,Punjab,curry,paneer_butter_masala,294,653.23,25.35,30.98,52.49,veg,gravy,images/paneer_butter_masala_433.jpg
434,West Bengal,sweet,rasgulla,77,138.82,3.01,25.27,1.45,veg,syrup,images/rasgulla_434.jpg
435,Odisha,dal,dalma,154,172.43,7.71,28.98,4.45,veg,boiled,images/dalma_435.jpg
436,West Bengal,sweet,rasgulla,164,318.45,6.81,61.19,3.19,veg,syrup,images/rasgulla_436.jpg
438,Odisha,sweet,chhena_poda,90,279.7,7.13,35.24,11.02,veg,baked,images/chhena_poda_438.jpg
440,West Bengal,sweet,rasgulla,191,351.21,7.51,64.89,3.88,veg,syrup,images/rasgulla_440.jpg
441,Odisha,rice,pakhala,283,254.5,5.58,54.57,1.48,veg,fermented,images/pakhala_441.jpg
442,West Bengal,sweet,rasgulla,99,184.35,4.14,36.97,1.94,veg,syrup,images/rasgulla_442.jpg
443,Odisha,sweet,chhena_poda,119,394.4,9.51,45.1,15.15,veg,baked,images/chhena_poda_443.jpg
444,Odisha,dal,dalma,108,135.84,5.78,18.47,3.36,veg,boiled,images/dalma_444.jpg
445,West Bengal,sweet,rasgulla,180,331.14,7.51,64.73,3.48,veg,syrup,images/rasgulla_445.jpg
446,Punjab,curry,paneer_butter_masala,254,597.98,19.73,25.97,45.74,veg,gravy,images/paneer_butter_masala_446.jpg
447,Maharashtra,snack,samosa,127,349.37,6.23,40.5,17.05,veg,fried,images/samosa_447.jpg
448,Telangana,biryani,chicken_biryani,209,372.0,14.77,50.82,15.72,nonveg,fried,images/chicken_biryani_448.jpg
449,Punjab,curry,paneer_butter_masala,273,628.15,23.21,28.3,51.07,veg,gravy,images/paneer_butter_masala_449.jpg
450,Tamil Nadu,dosa,masala_dosa,122,214.89,4.97,35.14,7.63,veg,fried,images/masala_dosa_450.jpg
451,Punjab,curry,paneer_butter_masala,164,374.18,13.33,16.9,27.42,veg,gravy,images/paneer_butter_masala_451.jpg
452,West Bengal,sweet,rasgulla,135,226.48,5.17,44.17,2.87,veg,syrup,images/rasgulla_452.jpg
453,Telangana,biryani,chicken_biryani,269,497.49,17.65,63.06,21.96,nonveg,fried,images/chicken_biryani_453.jpg
455,West Bengal,sweet,rasgulla,142,247.98,5.74,50.31,2.7,veg,syrup,images/rasgulla_455.jpg
456,Telangana,biryani,chicken_biryani,213,397.09,15.44,51.85,15.93,nonveg,fried,images/chicken_biryani_456.jpg
457,Punjab,curry,butter_chicken,252,652.7,38.85,16.04,42.58,nonveg,gravy,images/butter_chicken_457.jpg
459,West Bengal,sweet,rasgulla,55,97.37,2.3,18.58,1.07,veg,syrup,images/rasgulla_459.jpg
460,Punjab,curry,paneer_butter_masala,242,531.62,19.32,22.57,46.0,veg,gravy,images/paneer_butter_masala_460.jpg
461,West Bengal,sweet,rasgulla,111,209.53,4.35,40.09,2.2,veg,syrup,images/rasgulla_461.jpg
462,Tamil Nadu,idli,idli,156,179.46,4.56,35.86,1.55,veg,steamed,images/idli_462.jpg
464,West Bengal,sweet,rasgulla,186,349.38,7.78,70.23,3.51,veg,syrup,images/rasgulla_464.jpg
465,Odisha,rice,pakhala,191,171.11,3.69,39.75,0.99,veg,fermented,images/pakhala_465.jpg
466,Maharashtra,snack,samosa,102,249.52,5.36,30.51,14.16,veg,fried,images/samosa_466.jpg
467,Telangana,biryani,veg_biryani,214,326.42,11.28,57.11,10.23,veg,fried,images/veg_biryani_467.jpg
468,West Bengal,sweet,rasgulla,130,240.35,5.1,43.81,2.49,veg,syrup,images/rasgulla_468.jpg
469,Maharashtra,snack,samosa,109,266.75,5.81,31.77,14.18,veg,fried,images/samosa_469.jpg
470,Maharashtra,snack,samosa,119,332.34,6.03,37.11,15.99,veg,fried,images/samosa_470.jpg
471,Punjab,curry,paneer_butter_masala,151,324.03,11.31,15.58,28.78,veg,gravy,images/paneer_butter_masala_471.jpg
473,Tamil Nadu,dosa,masala_dosa,215,379.16,8.34,65.44,12.09,veg,fried,images/masala_dosa_473.jpg
474,Odisha,dal,dalma,183,213.72,8.98,33.42,5.54,veg,boiled,images/dalma_474.jpg
475,Punjab,curry,paneer_butter_masala,271,612.84,23.15,26.98,48.65,veg,gravy,images/paneer_butter_masala_475.jpg
476,Telangana,biryani,chicken_biryani,246,436.9,17.19,59.87,19.07,nonveg,fried,images/chicken_biryani_476.jpg
477,Telangana,biryani,veg_biryani,239,378.21,12.22,62.3,11.15,veg,fried,images/veg_biryani_477.jpg
478,Tamil Nadu,dosa,masala_dosa,132,235.02,5.48,40.1,8.29,veg,fried,images/masala_dosa_478.jpg
479,West Bengal,sweet,rasgulla,90,162.11,3.88,33.28,1.83,veg,syrup,images/rasgulla_479.jpg
480,Maharashtra,snack,samosa,108,262.07,5.44,30.9,14.88,veg,fried,images/samosa_480.jpg
482,Tamil Nadu,idli,idli,186,205.38,5.8,38.18,2.0,veg,steamed,images/idli_482.jpg
483,Punjab,curry,butter_chicken,247,572.13,35.75,15.83,41.99,nonveg,gravy,images/butter_chicken_483.jpg
484,Punjab,curry,butter_chicken,299,767.64,48.38,19.23,55.44,nonveg,gravy,images/butter_chicken_484.jpg
485,Maharashtra,snack,samosa,82,210.17,3.96,26.32,11.51,veg,fried,images/samosa_485.jpg
487,Odisha,rice,pakhala,299,276.09,6.03,63.4,1.52,veg,fermented,images/pakhala_487.jpg
488,West Bengal,sweet,rasgulla,186,310.86,7.58,63.78,4.0,veg,syrup,images/rasgulla_488.jpg
489,Odisha,sweet,chhena_poda,188,609.3,15.27,72.85,23.28,veg,baked,images/chhena_poda_489.jpg
490,Maharashtra,snack,samosa,66,164.83,3.43,18.24,9.11,veg,fried,images/samosa_490.jpg
491,Maharashtra,snack,samosa,50,131.61,2.58,16.07,7.52,veg,fried,images/samosa_491.jpg
493,Punjab,curry,paneer_butter_masala,245,576.57,20.75,24.36,44.73,veg,gravy,images/paneer_butter_masala_493.jpg
494,West Bengal,sweet,rasgulla,85,147.65,3.51,29.67,1.68,veg,syrup,images/rasgulla_494.jpg
495,Tamil Nadu,dosa,masala_dosa,136,227.25,5.17,43.41,8.58,veg,fried,images/masala_dosa_495.jpg
496,Punjab,curry,butter_chicken,253,621.13,37.54,15.01,44.07,nonveg,gravy,images/butter_chicken_496.jpg
497,West Bengal,sweet,rasgulla,93,175.68,3.91,33.04,1.75,veg,syrup,images/rasgulla_497.jpg
498,Punjab,curry,butter_chicken,277,714.9,39.05,16.23,49.84,nonveg,gravy,images/butter_chicken_498.jpg
500,Odisha,sweet,chhena_poda,127,438.71,10.77,53.16,14.93,veg,baked,images/chhena_poda_500.jpg
501,Odisha,sweet,chhena_poda,64,218.0,4.91,24.9,8.02,veg,baked,images/chhena_poda_501.jpg
502,West Bengal,sweet,rasgulla,136,244.65,5.46,51.22,2.56,veg,syrup,images/rasgulla_502.jpg
504,Punjab,curry,paneer_butter_masala,186,431.52,14.13,17.91,35.3,veg,gravy,images/paneer_butter_masala_504.jpg
507,Punjab,curry,butter_chicken,154,362.88,21.86,9.81,25.67,nonveg,gravy,images/butter_chicken_507.jpg
508,Maharashtra,snack,samosa,54,137.65,2.52,15.94,7.86,veg,fried,images/samosa_508.jpg
510,West Bengal,sweet,rasgulla,67,119.84,2.84,22.37,1.3,veg,syrup,images/rasgulla_510.jpg
512,Maharashtra,snack,samosa,57,151.1,2.92,17.88,8.45,veg,fried,images/samosa_512.jpg
513,West Bengal,sweet,rasgulla,61,104.19,2.34,20.24,1.26,veg,syrup,images/rasgulla_513.jpg
514,West Bengal,sweet,rasgulla,174,317.61,7.27,59.57,3.71,veg,syrup,images/rasgulla_514.jpg
515,Tamil Nadu,dosa,masala_dosa,125,203.89,5.04,38.02,7.51,veg,fried,images/masala_dosa_515.jpg
516,Odisha,dal,dalma,246,280.28,13.21,46.29,7.37,veg,boiled,images/dalma_516.jpg
517,Maharashtra,snack,samosa,79,219.35,3.82,23.67,11.48,veg,fried,images/samosa_517.jpg
518,Tamil Nadu,idli,idli,80,81.77,2.29,18.9,0.74,veg,steamed,images/idli_518.jpg
519,Telangana,biryani,veg_biryani,383,619.61,18.86,102.09,18.63,veg,fried,images/veg_biryani_519.jpg
520,Maharashtra,snack,samosa,118,304.67,6.14,36.56,16.46,veg,fried,images/samosa_520.jpg
522,Maharashtra,snack,samosa,94,248.49,5.0,26.67,12.14,veg,fried,images/samosa_522.jpg
523,Punjab,curry,butter_chicken,248,609.5,37.92,15.57,46.41,nonveg,gravy,images/butter_chicken_523.jpg
525,West Bengal,sweet,rasgulla,155,273.63,6.48,55.9,3.11,veg,syrup,images/rasgulla_525.jpg
526,Odisha,dal,dalma,132,150.13,6.96,25.33,4.15,veg,boiled,images/dalma_526.jpg
527,West Bengal,sweet,rasgulla,143,258.04,5.86,53.16,2.67,veg,syrup,images/rasgulla_527.jpg
528,Punjab,curry,butter_chicken,197,464.67,31.73,12.17,35.3,nonveg,gravy,images/butter_chicken_528.jpg
529,Telangana,biryani,chicken_biryani,219,420.25,15.05,54.98,16.86,nonveg,fried,images/chicken_biryani_529.jpg
530,Punjab,curry,paneer_butter_masala,197,460.52,15.7,19.14,36.34,veg,gravy,images/paneer_butter_masala_530.jpg
531,Tamil Nadu,idli,idli,174,187.26,5.28,40.77,1.62,veg,steamed,images/idli_531.jpg
534,Punjab,curry,paneer_butter_masala,175,395.06,13.91,16.18,29.89,veg,gravy,images/paneer_butter_masala_534.jpg
536,Maharashtra,snack,samosa,81,204.79,3.88,25.52,11.76,veg,fried,images/samosa_536.jpg
537,Odisha,rice,pakhala,259,219.03,4.86,51.89,1.29,veg,fermented,images/pakhala_537.jpg
538,Tamil Nadu,dosa,masala_dosa,122,213.58,5.05,37.66,7.64,veg,fried,images/masala_dosa_538.jpg
540,Odisha,dal,dalma,143,164.25,7.52,23.68,4.42,veg,boiled,images/dalma_540.jpg
541,Punjab,curry,butter_chicken,201,461.04,31.73,11.19,35.54,nonveg,gravy,images/butter_chicken_541.jpg
543,West Bengal,sweet,rasgulla,113,193.48,4.69,36.61,2.43,veg,syrup,images/rasgulla_543.jpg
544,Maharashtra,snack,samosa,91,233.7,4.86,25.34,12.55,veg,fried,images/samosa_544.jpg
545,West Bengal,sweet,rasgulla,194,334.27,7.58,66.16,3.82,veg,syrup,images/rasgulla_545.jpg
546,Tamil Nadu,idli,idli,173,178.86,5.32,41.1,1.78,veg,steamed,images/idli_546.jpg
548,Punjab,curry,butter_chicken,264,661.07,42.15,15.44,46.95,nonveg,gravy,images/butter_chicken_548.jpg
549,Telangana,biryani,chicken_biryani,347,656.57,25.55,86.5,26.4,nonveg,fried,images/chicken_biryani_549.jpg
550,Odisha,dal,dalma,242,284.87,11.28,41.62,6.91,veg,boiled,images/dalma_550.jpg
551,West Bengal,sweet,rasgulla,154,273.53,6.38,50.04,3.29,veg,syrup,images/rasgulla_551.jpg
552,Odisha,sweet,chhena_poda,164,532.99,13.11,64.16,20.71,veg,baked,images/chhena_poda_552.jpg
553,Maharashtra,snack,samosa,103,248.08,5.26,28.5,15.54,veg,fried,images/samosa_553.jpg
554,West Bengal,sweet,rasgulla,200,356.19,7.98,74.54,3.89,veg,syrup,images/rasgulla_554.jpg
555,Odisha,sweet,chhena_poda,62,189.31,4.85,23.53,7.42,veg,baked,images/chhena_poda_555.jpg
556,Odisha,rice,pakhala,205,172.85,3.82,43.44,0.95,veg,fermented,images/pakhala_556.jpg
558,Tamil Nadu,idli,idli,154,181.87,4.98,34.9,1.53,veg,steamed,images/idli_558.jpg
561,Maharashtra,snack,samosa,141,370.47,7.41,39.24,19.26,veg,fried,images/samosa_561.jpg
562,Odisha,dal,dalma,248,288.73,12.93,42.2,7.42,veg,boiled,images/dalma_562.jpg
563,Punjab,curry,butter_chicken,201,456.88,31.31,11.15,35.21,nonveg,gravy,images/butter_chicken_563.jpg
564,Maharashtra,snack,samosa,101,243.57,5.21,29.76,13.73,veg,fried,images/samosa_564.jpg
565,West Bengal,sweet,rasgulla,87,163.18,3.54,31.45,1.8,veg,syrup,images/rasgulla_565.jpg
567,Punjab,curry,paneer_butter_masala,174,361.89,13.19,17.92,29.72,veg,gravy,images/paneer_butter_masala_567.jpg
568,Maharashtra,snack,samosa,83,199.62,4.08,23.71,12.5,veg,fried,images/samosa_568.jpg
569,Punjab,curry,butter_chicken,210,543.46,32.81,13.19,36.02,nonveg,gravy,images/butter_chicken_569.jpg
570,Odisha,dal,dalma,237,279.92,11.9,46.02,6.89,veg,boiled,images/dalma_570.jpg
573,Punjab,curry,butter_chicken,204,455.86,29.32,11.54,36.81,nonveg,gravy,images/butter_chicken_573.jpg
574,Maharashtra,snack,samosa,77,188.39,3.59,22.84,10.85,veg,fried,images/samosa_574.jpg
575,Tamil Nadu,idli,idli,125,127.25,3.72,26.71,1.28,veg,steamed,images/idli_575.jpg
576,Maharashtra,snack,samosa,73,204.6,3.71,23.22,9.49,veg,fried,images/samosa_576.jpg
577,Maharashtra,snack,samosa,133,357.99,6.19,41.96,19.37,veg,fried,images/samosa_577.jpg
578,Tamil Nadu,dosa,masala_dosa,159,268.25,6.54,50.24,10.11,veg,fried,images/masala_dosa_578.jpg
579,West Bengal,sweet,rasgulla,96,173.88,3.61,35.51,1.93,veg,syrup,images/rasgulla_579.jpg
580,Telangana,biryani,chicken_biryani,257,495.62,18.5,68.22,20.29,nonveg,fried,images/chicken_biryani_580.jpg
581,West Bengal,sweet,rasgulla,156,282.76,5.78,50.76,3.1,veg,syrup,images/rasgulla_581.jpg
582,Odisha,rice,pakhala,289,266.07,5.47,56.7,1.52,veg,fermented,images/pakhala_582.jpg
583,Maharashtra,snack,samosa,66,168.38,3.09,20.48,9.53,veg,fried,images/samosa_583.jpg
584,West Bengal,sweet,rasgulla,161,288.53,6.1,56.25,2.98,veg,syrup,images/rasgulla_584.jpg
585,West Bengal,sweet,rasgulla,79,141.33,2.96,29.23,1.56,veg,syrup,images/rasgulla_585.jpg
586,Punjab,curry,butter_chicken,172,397.21,25.96,9.6,30.12,nonveg,gravy,images/butter_chicken_586.jpg
590,West Bengal,sweet,rasgulla,189,340.28,7.99,64.47,4.02,veg,syrup,images/rasgulla_590.jpg
591,Tamil Nadu,dosa,masala_dosa,177,303.17,6.92,55.22,11.44,veg,fried,images/masala_dosa_591.jpg
592,West Bengal,sweet,rasgulla,103,188.89,4.41,33.9,2.04,veg,syrup,images/rasgulla_592.jpg
593,Maharashtra,snack,samosa,59,146.94,2.82,17.06,8.27,veg,fried,images/samosa_593.jpg
594,Odisha,rice,pakhala,259,227.97,4.81,50.99,1.25,veg,fermented,images/pakhala_594.jpg
596,Odisha,dal,dalma,163,196.18,7.83,30.15,4.57,veg,boiled,images/dalma_596.jpg
597,Odisha,rice,pakhala,282,251.42,6.08,59.41,1.47,veg,fermented,images/pakhala_597.jpg
599,Tamil Nadu,idli,idli,99,105.56,2.82,21.81,0.94,veg,steamed,images/idli_599.jpg
600,Maharashtra,snack,samosa,106,266.45,5.28,30.9,15.78,veg,fried,images/samosa_600.jpg
601,West Bengal,sweet,rasgulla,104,190.3,3.98,34.58,2.21,veg,syrup,images/rasgulla_601.jpg
603,Odisha,rice,pakhala,195,168.37,3.82,39.76,1.04,veg,fermented,images/pakhala_603.jpg
604,Odisha,dal,dalma,245,306.86,12.26,44.09,7.07,veg,boiled,images/dalma_604.jpg
605,Tamil Nadu,idli,idli,141,143.73,3.92,33.47,1.49,veg,steamed,images/idli_605.jpg
606,Punjab,curry,butter_chicken,240,570.96,35.93,15.17,40.08,nonveg,gravy,images/butter_chicken_606.jpg
607,West Bengal,sweet,rasgulla,62,106.3,2.56,21.92,1.19,veg,syrup,images/rasgulla_607.jpg
608,Odisha,dal,dalma,136,172.33,6.6,25.23,3.98,veg,boiled,images/dalma_608.jpg
609,Telangana,biryani,chicken_biryani,215,410.53,15.85,56.7,17.8,nonveg,fried,images/chicken_biryani_609.jpg
610,Odisha,sweet,chhena_poda,73,229.66,5.53,30.01,8.95,veg,baked,images/chhena_poda_610.jpg
611,West Bengal,sweet,rasgulla,115,208.8,4.24,42.61,2.26,veg,syrup,images/rasgulla_611.jpg
612,Maharashtra,snack,samosa,95,250.89,4.65,29.68,13.87,veg,fried,images/samosa_612.jpg
614,Maharashtra,snack,samosa,114,282.2,5.77,36.8,16.17,veg,fried,images/samosa_614.jpg
615,Maharashtra,snack,samosa,97,249.75,4.74,29.34,14.23,veg,fried,images/samosa_615.jpg
616,Punjab,curry,paneer_butter_masala,199,417.65,15.64,20.23,34.17,veg,gravy,images/paneer_butter_masala_616.jpg
617,Maharashtra,snack,samosa,138,352.03,6.49,42.43,18.29,veg,fried,images/samosa_617.jpg
618,Maharashtra,snack,samosa,149,388.61,7.35,47.39,20.16,veg,fried,images/samosa_618.jpg
